index,szum
715,0.006722894208083146
716,0.018968105226959454
717,0.00833231870413197
718,0.04480525452729074
719,0.026189808285179854
720,0.00964027862257981
721,0.007150514064702473
722,0.0244372452454528
723,0.001688936422589983
724,0.009340914030962464
725,0.0070382411589727766
726,0.06297433241794115
727,0.03419931114905587
728,0.03218000715784757
729,0.006105348057487868
730,0.018577652528517
731,0.04231635440478958
732,0.015204027999668952
733,0.020905745938259498
734,0.02867432296512984
735,0.03063372487823936
736,0.04673145903026568
737,0.022635831201066606
738,0.02529325821538325
739,0.011421919814330024
740,0.0174846073204871
741,0.04714004125465791
742,0.032278047939077154
743,0.009919252033151537
744,0.051220584571783995
745,0.022060302016961436
746,0.05169709277148401
747,0.04969585645348569
748,0.03789045020774369
749,0.032100551584365276
750,0.013420982975737562
751,0.05018567681017702
752,0.05950470048575679
753,0.016497783345961893
754,0.05433751496228143
755,0.05315558426456476
756,0.028526613784705755
757,0.03718630937095867
758,0.04085156334040042
759,0.049404564754653685
760,0.04032824730757715
761,0.028398877094426934
762,0.060617071658423845
763,0.03539000510951017
764,0.047409994447266776
765,0.04287084074781189
766,0.032930010577157054
767,0.05411365781493222
768,0.04746236670196798
769,0.025383511522221628
770,0.04419061370613555
771,0.068309635903459
772,0.04757838201608657
773,0.024517262323027835
774,0.05246225926695735
775,0.05923862115576871
776,0.06349113087194752
777,0.060028366237248706
778,0.06928326147515627
779,0.04526625823043648
780,0.058150825713262265
781,0.031006455323793015
782,0.07082360405989716
783,0.06182760483196756
784,0.04118296472678591
785,0.04101691174954824
786,0.03171486855950205
787,0.03494688823504284
788,0.0545013957123246
789,0.06203496865931389
790,0.02837078401988208
791,0.05027760681798716
792,0.049264217541340145
793,0.030581801583399276
794,0.03368193518956494
795,0.02585451265031815
796,0.07037957577921823
797,0.02168782773934979
798,0.024389627868823132
799,0.03665543403251057
800,0.0541292810337401
801,0.039287974945042894
802,0.036517809063544744
803,0.03586670677938193
804,0.0339749153897151
805,0.02426534808446434
806,0.0326365082618335
807,0.01674466613412376
808,0.004204461337483993
809,0.04179774191805855
810,0.050595350213927165
811,0.042038908320395
812,0.0011757989514370299
813,0.047783576919694135
814,0.019956102958609473
815,0.027986750833222985
816,0.010637986789732413
817,0.015195538256705329
818,0.02135947798925316
819,0.0023448374030984316
820,0.0076507811703025435
821,0.020124970193884963
822,0.0034152237621154014
823,0.023663057546562425
824,0.01967206712079682
825,0.0286568464612543
